title,artist,album,isrc,isFound
Morphogenesis,"Scar Symmetry","Holographic Universe",DED830800156,1
Kafir!,Nile,"Those Whom the Gods Detest",DED830900597,1
"The Great Pretender",Avatar,"Avatar (s/t)",SEVWR0900302,1
"Feel Good Inc.",Gorillaz,"Demon Days",GBAYE1400422,1
"The Power of the Mind (Qlimax Anthem 2007)",Headhunterz,"The Power of the Mind (Qlimax Anthem 2007)",NLE800700143,1
"We Come And Go","Brennan Heart","Hardstyle Vol. 19",NLS760600407,1
I-Deez,"8 Bit","Zombies & Pirates #1",,1
Spacelab,"8 Bit Weapon","8-Bit Operators: The Music Of Kraftwerk Performed On 8-Bit Video Game Systems",USCN30600115,1
"I Love 8 Bit -","Claudio Climaco","I Love 8 Bit",GBRKQ0952876,1
"64 Gigabit Mario Epic","8 Bit Weapon","MeanTime EP (Internet Edition)",USL4Q0727474,1
"Times changing","8 Bit Weapon","MeanTime EP (Internet Edition)",USL4Q0727470,1
"The New Generation of Drum and Bass (Nitelife 2006)",Nitelife,"The New Generation of Drum and Bass",DEAR40600016,1
"Escape (Electro Mix)","DJ Icey","Essential Mix",USSI10500021,1
"Rapture - Twister Electro Edit","De Lorean","#1 Club Hits [2008 - Best Of Dance, House, Electro, Trance & Techno (New Edition)]",DEAF75104426,1
"Sandstorm - DJ Cobra vs Doug Laurent Electro Mix","Tunnel Alliance","50 Electro House Anthems (Vol.1 - New Edition)",DEAF75103762,1
"Make You Feel - Klaas Stomp Mix",Klaas,"Dirty Electro House 4",DEBL30800594,1
"Exceeder (Original)",Mason,Exceeder,DEAA20600056,1
19,"Paul Hardcastle","The Very Best Of",GBAYK8500015,1
"Hardcore Feelings","Rave Allstars","Hard Dance Mania 14",NOX9X3547609,1
"Hardcore Headz","DJ Felamanski","The Gabberbox, Vol. 18 (35 Crazy Hardcore Traxx)",NLD910000276,1
"Virus Techno",X-Terminator,"Techno Attack Part One",ITA730203901,1
"One (Always Hardcore)",Scooter,"Mind The Gap",DEN270400444,1
"Ear Fucking",Zatox,"Italian Hardstyle 001",NLS760600398,1
"Music Is Why","DJ Isaac","Hardstyle Vol. 19",NLS760600364,1
"Fogbank - Jack Beats Remix","Boy 8-Bit","Fog Bank",USYBL0800277,1
"Texas (SebastiAn Remix)","Benjamin Theves","Kitsuné Remixes Album #1",FRU700500013,1
"Move (Dub)",Zinc,"Killa Sound EP",GBFGQ0801004,1
"Save Me","Remy Zero","J.A.B (Just Add Beer)",USEE10100804,1
"Bumpy Ride",Mohombi,MoveMeant,GBUM71024652,1
"Stamp On The Ground - Radio Edit",ItaloBrothers,"50 Hands Up Classics",DEHK90909701,1
"Around the World (La La La La La) (Radio Version)","A Touch Of Class","Planet Pop",DEP810000008,1
"Everywhere - Radio Mix","Master Blaster",Everywhere,DEHK90805301,1
"Live Your Life  T.I.",T.I.,"Paper Trail (Deluxe Version)",USAT20803620,1
Mayhem,"Lorentz  Sakarias","Vi mot världen",SEBGA0800286,1
"Freefall (Radio Mix)","Jeckyll  Hyde","Jumpstyle Vol. 1",NOX9X3362001,1
"Calcutta 2008 Basshunter Remix","Dr. Bombay","The Hits",SEPQA0751909,1
"The Shuffle","Melbourne Shufflers","40 Hardstyle Tunes",NLCY30700001,1
"Move Your Hands Up - Original Club mix",Clubraiders,"Move Your Hands Up",ATB350401091,1
"Black Is Back (Club Cut)",Pitchers,"Black Is Back",DEG840500781,1
SummerDays,"Dj Mangoo",Eurodancer,GBLFP0992686,1
"To The People","Dj Mangoo",Eurodancer,GBLFP0992692,1
"Human Rights","Dj Mangoo",Eurodancer,GBLFP0992683,1
"Club Inferno",Manian,"Welcome To The Club [The Album]",DEHK91025133,1
"The Bad Touch","Bloodhound Gang","Hooray for Boobies",USIR19902530,1
"Die Jägermeister - Radio Edit",Bodybangers,"Norwegian Party Smashers",SEYOK1007054,1
"Falling In Love","Taio Cruz",Rokstarr,GBUM71003727,1
"Dirty Picture","Taio Cruz, Kesha","Rokstarr (Special Edition)",GBUM71003731,1
Dynamite,"Taio Cruz",Rokstarr,GBUM71003721,1
Streamline,Newton,"Sonido De Valencia - 1990 - 1999",ES5770690001,1
"I Turn To You - Dj Gollum Remix Edit","Empyre One feat. Scarlet","I Turn To You",DEGB20860008,1
"He's A Pirate - Tiësto Radio Edit","Hans Zimmer, Klaus Badelt, Geoff Zanelli, Tiësto","Pirates Of The Caribbean 2 (DJ Tiesto Remixed)",USWD10629110,1
"Inside you Part2",Mangoo,Eurodancer,GBLFP0992695,1
Replay,Iyaz,Replay,USRE10901161,1
"Sad Memory","Dj Mangoo",Eurodancer,GBLFP0992693,1
"Get Mama A House",Teddybears,"Get Mama A House",SEYVB0900101,1
Redneck,"Lamb of God",Sacrament,USSM10602528,1
"Narcotic - Money G Radio Edit","DJ Gollum",Narcotic,DEHK91016903,1
"Never Alone 2 (Old Skool Jump Edit)",2b4th,"Jumpstyle Vol. 1",NOX9X3362012,1
Eurodancer,"Dj Mangoo",Eurodancer,GBLFP0992678,1
"Back Then (Terminator Theme) part 1 (Club Rockerz Remix)","Guenta K.","Back Then (Terminator Theme) Part 1",DEN950902529,1
"Playing With Fire (Made Famous by N-Dubz feat. Mr. Hudson)","Icons Of American Pop Music","Today's Top Backing Tracks",USA371019958,1
"My Feelings For You (Radio Edit)","Sebastien Drums","Girls Club - The Swedish House Collection",AUVC00903912,1
"Boom Boom Guetta - David Guetta's Electro Hop Remix","The Black Eyed Peas","INVASION OF BOOM BOOM POW – MEGAMIX E.P.",USUM70964619,1
"Enjoy the Silence","Depeche Mode","Violator (Bonus Track Version)",GBAJH0600292,1
"Stabbing the Drama",Soilwork,"Stabbing the Drama",DED830482101,1
"World Machine (Electro Mix)","Electrokingdom, Mark King","House Vibes - Deep Electro, Vol. 2",GBHGA0400517,1
"We Interrupt This Program (Jean Claude Ades Remix)",Coburn,"We Interrupt This Program (The House Remixes)",DEAA20500028,1
"We Re-Interrupt This Programme",Coburn,"Dirty Electro House VIII - Winter Wonderland Edition",DEAA20901036,1
"4 Words (To Choke Upon)","Bullet For My Valentine","The Poison",GBBBN0500157,1
"Weapon of Vanity",Soilwork,"Stabbing the Drama",DED830482103,1
"TiK ToK (Untold Remix)",Ke$ha,"I Am The Dance Commander + I Command You To Dance: The Remix Album",USRC10900614,1
"Freeloader - Rob Mayth FX-Bootleg Radio Edit","Dave Darell","Future Trance Vol. 46",DEHK90806187,1
Bromance,"Tim Berg, Tim Bergling, Ash Pournouri",Bromance,CH3131000063,1
"DJ Got Us Fallin' In Love","Usher, Pitbull","Justice Crew Party Mix",USLF21000041,1
"Passenger - Original Radio Edit","DJ Gollum",Passenger,DEGB20960072,1
"Rhythm And Drums 2K10 (D-Tune Vs. EMD Boyz Remix Radio Mix)","Franky B.","Hands Up Top 50 - Best of 2 Techno, Trance & Hands Up",DEY370900669,1
"Feel Fine - Radio Mix","Tune Up!","Feel Fine / Have U Ever Been Mellow",DECZ30500061,1
Traffic,Tiësto,"Parade Of The Athletes",NOX9X3699104,1
"Jingle Bells - Bass",Basshunter,"Jingle Bells (DMD Singel)",SEPQA0651305,1
"Jumping & Pumping - Tube Tonic & DJ Shandar RMX","DJ Roxx","Mental Madness Trance Selection Vol. 1",DET190801096,1
"Falling Down - Featuring Chelsea From The Paradiso Girls","Space Cowboy, Chelsea","Falling Down",USUM70962798,1
"Samba De Janeiro","Studio 99","Latino Disco",USA370550572,1
"Here I Am - Single Edit","Special D.","The Annual Essentials 2005",DET190500403,1
"Face The Enemy","Brennan Heart","Midify 014",NLS760600326,1
"Just As Easy - Wildstylez & SMD Remix","Brennan Heart","Hard Dance Nation Vol. 2 Presented by Brooklyn Bounce and Used & Abused (The Ultimate Compilation of Jumpstyle, Hardstyle, Hard House, Hard Trance, Hard Techno and Hands Up!)",NLS760600418,1
"Pushh - Chrispy Dubstep Remix","Party Before Closure","Push! - EP",FR6V81021337,1
"U.F.O. (K-Hole Riddim)","Jack Beats","I Love Techno 2009",GBYPK0800200,1
"Go Hard - T2 remix","Lethal Bizzle","Go Hard",GBPVV0900262,1
"The Sound Of San Fransisco","The Allstars Cover Global Deejays","The Ultimate Calorie-Burning Fitness Workout 2010 Megamix (Fitness, Cardio & Aerobic Session) ""Even 32 Counts""",NLD910701009,1
"My Pill - Original Mix",Electrixx,"Pill Bassline EP",DEEN90900192,1
"Take Me back To Your House (Speaker Junk Remix)","Basement Jaxx","Take Me Back To Your House (Remix Single 1)",GBBKS0600205,1
"I Can't Stand It - Single Edit","Alex M.","I Can't Stand It",DET190600690,1
"Zombie 2k10 - Movetown Remix","Andrew Spencer, The Vamprockerz","Zombie 2k10 (Bigroom Edition)",DET191002312,1
Dekadansen,Promoe,Kråksången,SEVLE0900109,1
"The Girl and the Robot",Röyksopp,Junior,FRZ110802635,1
"Bag In Da Box - Törstiga pojkar","DJ Tune feat. Orremannen","Absolute Music 58",SEPQA0800453,1
"Bag In Da Box - Kung Fu Fighter Remix","DJ Tune feat. Orremannen","Bag In Da Box (2 tr)",SEPQA0800474,1
"Le Disko (Boys Noize Vocal Mix)","Shiny Toy Guns","Girls Le Disko",USUS10910520,1
"Pulse Test",Andromeda,"Bass City Vol1",USHM80418778,1
"Woofer Test II (The Longest Hum On The Planet)","Dynamix II","Bass Planet",USEPW0800461,1
Re-format,Motor,Unhuman,GBAJH0602858,1
"Jack Got Jacked - Udachi Remix","AC Slater","Relax, This Won't Hurt",USUS10800324,1
"We No Speak Americano - Radio Edit","Yolanda Be Cool, DCup","We No Speak Americano (Yolanda Be Cool vs. DCUP) (Remixes Vol. 1)",AUCN30901654,1
Stricken,Disturbed,"Ten Thousand Fists (Standard Edition)",USRE10500766,1
"Rejection Role",Soilwork,"Figure Number Five",DED830367101,1
"Awoken (intro)","Heaven Shall Burn","Iconoclast ( Part One: The Final Resistance )",US4E40744501,1
"Evil in a Closet","In Flames","Soundtrack to Your Escape",DED830370607,1
Danger,"Double Dragon",Laptop,FR6V80829449,1
"Famale Vice - Original Electro Mix","Chris Nunchaku, DJ Vanish, Ishe, Jquintel","Famale Vice",USYKL0800119,1
"Machine Gun",Noisia,"Split The Atom",NLCK41000180,1
"Fogbank - Acid Jacks Remix","Boy 8-Bit, Acid Jacks","Fog Bank",USYBL0800278,1
"Celebration [Benny Benassi Remix Edit]",Madonna,"Celebration - Special Edition",USWB10903179,1
"For Great Justice - Mangon Remix",Dunderpatrullen,"Fan Vad Han Skrek När Vi Åt Pizza Här Sist! EP",SEYOK1003389,1
"The Creeps (Get On The Dancefloor) - Radio Edit",Freaks,"Dance Chart (Winter/Spring 2008)",GBCEN0700660,1
"Sunshine Day - Bodybangers Club Mix",Bodybangers,"Sunshine Day",DEBL30900689,1
"Just Say My Name - Original Mix",Headhunterz,"Just Say My Name / The Lost Soul",NLS760600175,1
"J'aime pas l'art (2007 Remix)",Data,"Aerius Light - EP",FR9W10700411,1
"Take Me Back","Taio Cruz",Rokstarr,GBUM71003724,1
"Infinity 2008 - Klass Edit","Guru Josh Project","Total Workout Cardio Fat Burn: Ideal for Running, Cardio & Elliptical Machines & General Fitness",DEHD60712073,1
"Stereo Love (feat. Vika Jigulina)","Edward Maya Vika Jigulina","Stereo Love (feat. Vika Jigulina)",ROCMA0901578,1
"Forever Young - Single Mix","Tune Up!","Topmodelz pres. Dance 80s",DEAF75104906,1
"Bad Religion (Album Version (Explicit))",Godsmack,Godsmack,USUR19801034,1
"Last Wish - Original Mix",Deepforces,"Shokk EP",DECZ30600260,1
"Arschgesicht - Kurzer Arsch im Club Mix",Bangbros,Arschgesicht,DET190700992,1
"Ravers In The UK - DJ Gollum Radio Edit",Manian,"Ravers In The UK",DEHK90913502,1
"The Melody","Dj Mangoo",Eurodancer,GBLFP0992679,1
"The Reward Is Cheese","deadmau5, JELO","Toolroom Knights (Mixed By Dave Spoon)",GBCEN0800922,1
Awesomesauce,Jelo,Awesomesauce,CABL40800751,1
"Apologize - Richard Vission Mix",OneRepublic,"Just Dance (Australian Package)",USUM70978352,1
"Better Living Through Distortion (Si Begg Have I Gone Too Far Mix)","Si Begg","Jetlag And Tinnitus Reworks Part 5",GBXEW0800049,1
"Halogen Blindness","Junkie XL","Need For Speed: Prostreet (Original Soundtrack)",CAN110701880,1
"Girls (Rex The Dog Remix)","The Prodigy",Hotride,GBBKS0462487,1
"The Model (2004 Digital Remaster)",Kraftwerk,"Playlist: Electro",DEA340400238,1
"The Robots (2009 Remastered Version)",Kraftwerk,"The Man Machine",USCA20903079,1
"Leave The World Behind","Axwell, Ingrosso, Angello, Laidback Luke","Axtone Ten",GBKCF0900082,1
"Ghetto Girl",Djedjotronic,"Turn Off",DEZ650715766,1
"These Things - Rick Toxic Far Away Remix","Awaking State","Into The Machine: The Remixes",CAFD10810026,1
"Dirty Harry","Jim Starck",Laptop,FR6V80829448,1
"Gutterpunk (Original)",Noisia,Gutterpunk,GBBMQ0800008,1
"R U Ready - Dubstep Mix","Drumsound Bassline Smith, Drumsound, Bassline Smith","GetDarker Presents THIS IS DUBSTEP 2",GBMFG0600230,1
"Daddy Cool",Ultradance,"Onda Disco Dance",CAM460401802,1
"Forever Angel","Axel Rudi Pell","Kings And Queens",DEA450303900,1
"I Hate Everything About You","Three Days Grace","Three Days Grace (Deluxe Version)",USJI10300075,1
"Never Too Late","The Answer",Rise,GBEEX0500027,1
"Lonely Day","System Of A Down",Hypnotize,USSM10505340,1
"Hearts Burst into Fire","Bullet for My Valentine","Scream Aim Fire",GBHQD0700048,1
"Ravers Fantasy - Radio Mix","Tune Up!","Ravers fantasy",DEHK90790301,1
"Ain't Talkin' 'Bout Dub","Apollo 440","Electro Glide In Blue",GBBBM9601068,1
"Stereo Love - Radio Edit","Edward Maya, Vika Jigulina","Stereo Love",ROCMA0901772,1
"This Time - Klaas Remix Edit","DJ Antoine","This Time",CH4880602906,1
"Voodoo People (Pendulum Mix)","The Prodigy","Their Law The Singles 1990 - 2005",GBBKS0562618,1
Boys,Sabrina,"Great Hits Of The 80's",GBQRF0802964,1
"Love the Way You Lie (feat. Rihanna)",Eminem,"Recovery (Deluxe Edition)",USUM71015397,1
"To The One Who Knows",Yanni,"The Very Best Of Yanni",USPM19201056,1
"Hero Of War","Rise Against","Appeal To Reason",USUM70832583,1
"The Circle Of Life","The London Theatre Orchestra and Cast","The Lion King",GBQRF0803056,1
"Hit The Road Jack","Ray Charles","Miami Lighthouse for the Blind Presents: Instrumental Magic",USBEN0680107,1
D.A.N.C.E,Justice,"A Cross The Universe",FR0NT0800970,1
"Never Forget","Dropkick Murphys","The Meanest of Times",USK250700015,1
"White Angel - Radio Edit","DJ Carfil","White Angel",USA2P0779366,1
"Jumping & Pumping","DJ ROXX","Jumping & Pumping",DET190801095,1
"Why Can't We","Dj Mangoo",Eurodancer,GBLFP0992696,1
"You are my fantasy","Dj Mangoo",Eurodancer,GBLFP0992690,1
"Home Alone - Single Edit","Special D.",Reckless,DET190300048,1
"Ecuador - Samba Radio Edit",Sash!,"Ecuador (feat. Rodriguez) [U.K. Remixes E.P.]",DEU770700002,1
"Rude Boy",Rihanna,"Rated R",USUM70912307,1
"Only Human - DJ Maly Hardstyle Mix",Maly,"This Is Our Life / Only Human",DEAA90800046,1
"Only Human","Less Than Jake","Overrated [Everything Is] / A Still Life Franchise",USWB10601328,1
Stellar,"Dirty Three","Whatever You Love, We Are",GBBRP0016005,1
"On Melancholy Hill",Gorillaz,"Plastic Beach",GBAYE1000010,1
DARE,Gorillaz,"Demon Days",GBAYE0500178,1
Stylo,Gorillaz,"Plastic Beach",GBAYE0903021,1
People,Gorillaz,D-Sides,GBAYE0501188,1
"Spitting Out the Demons",Gorillaz,D-Sides,GBAYE0500621,1
"DARE [DFA Remix]",Gorillaz,D-Sides,GBAYE0501159,1
"Rhinestone Eyes",Gorillaz,"Plastic Beach",GBAYE1000017,1
"OMG This Rave","Party Before Closure","The Universe",DEBL60934441,1
Snowflake,Malachai,"Ugly Side Of Love",GBCEL0900463,1
Flashbacks,"Ram Di Dam","A Liar to Admire EP",SEYKC0800101,1
800°,"Ebba Grön","Kärlek och uppror",SELAA8101030,1
"El Tigeraso",Maluca,"El Tigeraso",USZ4V0700113,1
"Fire With Fire","Scissor Sisters","Night Work",GBUM71002122,1
"Flash Delirium",MGMT,Congratulations,USSM11000445,1
"Don't Turn The Lights On",Chromeo,"Business Casual",USAT21001137,1
Sampleame,"The Pinker Tones",Modular,GBHJV1000026,1
"Around Us",Jónsi,"Around Us",GBKEE1000100,1
"Sun In My Pocket - Raindropz Radio Edit",Locnville,"Sun In My Pocket",ZAE121000100,1
"Splitting the Atom - Live","The Seers","Live in Europe 1990",GBLMS1010513,1
"Odessa [Original Mix]",Caribou,Swim,DED621000414,1
"NuFunk (deadmau5 Remix [Haley ""I'm Someone Else"" Acapella])","Nu Breed","The Grand",USUS10900146,1
"Castle In the Sky - Tanzamomo","DJ Satomi","Castle In the Sky (2010 Remixes)",ITB220900375,1
"Techno Boy","Kid Dub","Dubstep EP",USAH90810079,1
"Brain Leech - Bugged Mind Remix","Alex Gopher","Alex Gopher",FRU540600003,1
"Nöjd? - Polyphonics Re-Shuffle","Veronica Maggio, Polyphonics",Nöjd?,SEUM70600228,1
"Second Lesson",Electrixx,"Freakshow, Pt. 3",DEEN90600083,1
"Ambitions [bassflow remix]","Donkeyboy, Peter Boström",Ambitions,NOAGW0900157,1
Mongozo,"Joe and Will Ask?","Evil Blog 2",USY8U0910311,1
"Surround-Sound speaker balance with subwoofer","David Ranada","MUSIC SURROUND SPECTACULAR (THE) - The Tests",USASX0817953,1
"Watcha Say - Karaoke Version","Stingray Music (Karaoke)","The Karaoke Channel - In The Style Of Jason Derulo, Vol. 1",USK4W0934986,1
80Hz,"David Ranada","MUSIC SURROUND SPECTACULAR (THE) - The Tests",USASX0817947,1
"Subwoofer blend (fast)","David Ranada","MUSIC SURROUND SPECTACULAR (THE) - The Tests",USASX0817950,1
"Surround-Sound speaker balance","David Ranada","MUSIC SURROUND SPECTACULAR (THE) - The Tests",USASX0817952,1
"Stepped narrowband Surround-Sound frontal pan","David Ranada","MUSIC SURROUND SPECTACULAR (THE) - The Tests",USASX0817960,1
"Continuous narrowband stereo pan","David Ranada","MUSIC SURROUND SPECTACULAR (THE) - The Tests",USASX0817937,1
"Watcha Say - Karaoke Demonstration With Lead Vocal","Stingray Music (Karaoke)","The Karaoke Channel - In The Style Of Jason Derulo, Vol. 1",USK4W0934988,1
"Stepped wideband Surround-Sound frontal pan","David Ranada","MUSIC SURROUND SPECTACULAR (THE) - The Tests",USASX0817958,1
"Surround half-left and half-right imaging","David Ranada","MUSIC SURROUND SPECTACULAR (THE) - The Tests",USASX0817955,1
"Darkness (Vektorkat Remix)","Owl Vision, Vektorkat",Darkness,SEYOK0937704,1
Skywriter,Data,Skywriter,FR47Q0808760,1
"Master level",Data,"Trop Laser",FR9W10600949,1
"Not Fair - Annie Nightingale & Far Too Loud Electro Remix","Lily Allen","Let's Go Crazy",GBAYE0901018,1
"Exceeder - Felguk Remix",Mason,"Dirty Electro House - Summer Edition",DEAA21000029,1
"Toys For Boys - Original Mix",Electrixx,"Another Way EP",DEEN90900076,1
"Night Drive",Motor,Unhuman,GBAJH0602855,1
"Funk (The Bloody Beetroots Remix)","Etienne de Crécy","Commercial EP 2",FRU980700035,1
"Testarossa Autodrive - SebastiAn Remix","Kavinsky, Sebastian",Sidetracked,FRS710600071,1
"Blade - Ali Payami Original Radio","Ali Payami",Blade,DEX790800020,1
"In The Hole (Feat Monica Klim - Dub Mix)","Raul Blanco, Monica Klim","Tecktonik Dance Contest",FRY680800084,1
"Boom Boom Style (Zuper Blahq Megamix Featuring Kid Cudi)","The Black Eyed Peas","Invasion Of Boom Boom Pow – Megamix E.P.",USUM70964618,1
"No Milk Today - Extended","Royal Gigolos","No Milk Today (5 tracks)",DEX790400037,1
"Cave In","Owl City","Ocean Eyes (Deluxe Version)",USUM70971816,1
"Intimate Express",Mason,Artex,DET750900025,1
"The Moments -","Max Freegrant, VeeKey","The Moments",UAVI10900251,1
"Soul Seek","Étienne de Crécy","Super Discount 2",FRR900400008,1
"Surfin' Bird (from ""Pink Flamingos"")","Movie Soundtrack All Stars","Music from Movie Cult Classics",CAM460417991,1
"Surfing Bird","Randy Lee Majors","Feeling Randy",,1
"Right Here In My Arms",HIM,"And Love Said No...",FIBAR9900313,1
"Teach Him - Acoustic Version","Melanie Fiona","The Bridge",USUM71021973,1
Heartkiller,HIM,"Screamworks: Love in Theory and Practice",USRE10901935,1
Swallow,"Kim Novak","Give Me Some Rock'n'roll",FR59Y0700024,1
Warriors,Malachai,"Ugly Side Of Love",GBCEL0900460,1
Shitkicker,Malachai,"Boca 45: Bombs from the Vaults",GBCEL0900461,1
"Faith Divides Us - Death Unites Us","Paradise Lost","Faith Divides Us - Death Unites Us",US4E40964005,1
"Feel the Love - Klaas Increase Mix",Klaas,"Feel the Love",DEBL30800452,1
"Keep Dancin'","Goon Koyote","Juice Vol.1",FR1MF0600050,1
"Tales from the Pigs","Teenage Bad Girl",Cocotte,FRU660711209,1
"Zombie 2k10 - Dirty Impact Xtc Remix","Andrew Spencer, The Vamprockerz, Wolf Le Funk, Phil Maurice","Zombie 2k10 (Club Edition)",DET191002323,1
"The Edge Of A Sunday - Balboa Remix",Séverin,"The Edge Of A Sunday",FR6F30901160,1
"The Anthem - Million $ Mano Remix (feat. Hollywood Holt)","Good Charlotte, Hollywood Holt","Greatest Remixes",USSM10804926,1
"Cocotte - Boys Noise Rework","Teenage Bad Girl",Cocotte,FRY690782690,1
